XP_023806459.1/1-31325	olaTTN/1-29492	60.538	21722	8244	63	9019	30539	7539	29133	0.0	27740
XP_023806459.1/1-31325	olaTTN/1-29492	62.777	3565	1101	42	1	3426	1	3478	0.0	4245
XP_023806459.1/1-31325	olaTTN/1-29492	42.388	3048	1633	23	3125	6120	3303	6279	0.0	2372
XP_023806459.1/1-31325	olaTTN/1-29492	38.870	1806	1037	25	6092	7862	4428	6201	0.0	1207
XP_023806459.1/1-31325	olaTTN/1-29492	32.084	1761	1135	21	5537	7248	4531	6279	0.0	939
XP_023806459.1/1-31325	olaTTN/1-29492	31.823	1744	1127	20	4937	6629	4493	6225	0.0	912
XP_023806459.1/1-31325	olaTTN/1-29492	27.931	1851	1224	32	5861	7652	4480	6279	0.0	694
XP_023806459.1/1-31325	olaTTN/1-29492	24.988	2061	1254	57	1449	3328	1651	3600	6.20e-147	515
XP_023806459.1/1-31325	olaTTN/1-29492	25.509	1768	1171	46	1705	3426	7705	9372	1.35e-134	474
XP_023806459.1/1-31325	olaTTN/1-29492	25.704	1599	1078	36	9330	10869	1626	3173	6.88e-133	468
XP_023806459.1/1-31325	olaTTN/1-29492	24.075	1811	1218	42	1623	3376	7795	9505	1.37e-127	451
XP_023806459.1/1-31325	olaTTN/1-29492	24.968	1578	1112	30	9142	10679	1620	3165	1.83e-124	440
XP_023806459.1/1-31325	olaTTN/1-29492	26.287	1263	882	23	9894	11130	1652	2891	9.43e-123	434
XP_023806459.1/1-31325	olaTTN/1-29492	25.638	1529	1037	36	9553	11027	1667	3149	4.61e-122	432
XP_023806459.1/1-31325	olaTTN/1-29492	23.212	1943	1315	43	1449	3301	7687	9542	9.69e-122	431
XP_023806459.1/1-31325	olaTTN/1-29492	25.387	1552	1092	30	9422	10934	1621	3145	8.81e-118	418
XP_023806459.1/1-31325	olaTTN/1-29492	24.442	1567	1104	34	9614	11134	1638	3170	3.36e-116	413
XP_023806459.1/1-31325	olaTTN/1-29492	25.044	1721	1130	50	1768	3430	7669	9287	6.90e-114	405
XP_023806459.1/1-31325	olaTTN/1-29492	24.125	1600	1074	38	1452	3020	8055	9545	9.49e-113	401
XP_023806459.1/1-31325	olaTTN/1-29492	27.714	1050	725	18	1705	2735	8514	9548	2.46e-112	400
XP_023806459.1/1-31325	olaTTN/1-29492	23.101	2515	1712	81	4638	7075	7685	10054	7.09e-107	382
XP_023806459.1/1-31325	olaTTN/1-29492	25.265	1417	975	33	9148	10527	1819	3188	8.08e-103	368
XP_023806459.1/1-31325	olaTTN/1-29492	21.405	2733	1735	81	4626	7059	544	3162	4.32e-97	349
XP_023806459.1/1-31325	olaTTN/1-29492	22.217	2120	1427	58	4623	6684	1634	3589	5.29e-96	346
XP_023806459.1/1-31325	olaTTN/1-29492	22.845	2123	1408	68	5187	7248	1635	3588	4.30e-88	319
XP_023806459.1/1-31325	olaTTN/1-29492	23.015	1877	1227	55	4346	6120	1828	3588	1.47e-86	314
XP_023806459.1/1-31325	olaTTN/1-29492	23.382	2040	1343	80	5859	7851	7687	9553	4.25e-85	310
XP_023806459.1/1-31325	olaTTN/1-29492	21.970	1807	1256	48	9148	10892	1908	3622	1.05e-83	305
XP_023806459.1/1-31325	olaTTN/1-29492	21.601	2148	1451	63	4734	6815	1651	3631	1.49e-83	304
XP_023806459.1/1-31325	olaTTN/1-29492	21.766	2435	1514	73	4331	6497	852	3163	2.61e-83	303
XP_023806459.1/1-31325	olaTTN/1-29492	22.852	1571	1063	44	1943	3455	7660	9139	5.48e-82	299
XP_023806459.1/1-31325	olaTTN/1-29492	24.673	993	712	17	1677	2649	8576	9552	1.58e-81	298
XP_023806459.1/1-31325	olaTTN/1-29492	23.792	1656	1082	50	5749	7348	1635	3166	7.48e-81	295
XP_023806459.1/1-31325	olaTTN/1-29492	23.400	1594	1113	58	4346	5922	8040	9542	1.24e-80	295
XP_023806459.1/1-31325	olaTTN/1-29492	21.770	1819	1279	57	4407	6194	7830	9535	2.50e-77	284
XP_023806459.1/1-31325	olaTTN/1-29492	26.972	786	549	13	1704	2476	8780	9553	1.08e-76	281
XP_023806459.1/1-31325	olaTTN/1-29492	22.008	2122	1474	74	4436	6510	7667	9654	2.50e-76	280
XP_023806459.1/1-31325	olaTTN/1-29492	21.822	2108	1477	70	5094	7158	7667	9646	2.14e-73	271
XP_023806459.1/1-31325	olaTTN/1-29492	21.574	1817	1139	50	1050	2752	4653	6297	5.43e-72	266
XP_023806459.1/1-31325	olaTTN/1-29492	20.771	2542	1755	88	4718	7163	7668	10046	9.99e-71	262
XP_023806459.1/1-31325	olaTTN/1-29492	21.241	2514	1731	87	4919	7344	7686	10038	1.72e-70	261
XP_023806459.1/1-31325	olaTTN/1-29492	22.374	1971	1327	69	5952	7879	7687	9497	1.17e-69	258
XP_023806459.1/1-31325	olaTTN/1-29492	22.313	1470	1048	45	4345	5801	8217	9605	4.89e-69	256
XP_023806459.1/1-31325	olaTTN/1-29492	25.338	813	571	19	10347	11141	1661	2455	1.97e-67	251
