TTNZ1_195	olaTTNIg1_196	80.000	95	19	0	1	95	2	96	5.97e-55	157
TTNZ1_195	olaTTNIg5_198	34.409	93	60	1	1	93	2	93	1.07e-21	73.6
TTNZ1_195	olaTTNIg3_195	35.484	93	58	1	1	93	2	92	2.30e-18	65.1
TTNZ1_195	olaTTNIg7_195	28.421	95	68	0	1	95	1	95	1.66e-16	60.1
TTNZ1_195	olaTTNIg2_194	37.895	95	57	1	1	95	2	94	8.63e-16	58.2
TTNZ1_195	olaTTNIg21_195	32.258	93	61	1	1	93	2	92	9.28e-15	55.8
TTNZ1_195	olaTTNIg32_194	27.957	93	66	1	1	93	2	93	1.09e-14	55.5
TTNZ1_195	olaTTNIg23_194	33.684	95	61	1	1	95	1	93	5.30e-14	53.9
TTNZ1_195	olaTTNIg9_193	32.558	86	55	2	8	93	8	90	1.26e-13	52.8
TTNZ1_195	olaTTNIg41_196	38.043	92	52	2	3	92	4	92	2.21e-13	52.4
TTNZ1_195	olaTTNIg25_194	31.915	94	63	1	1	94	2	94	4.91e-13	51.2
TTNZ1_195	olaTTNIg108_193	31.579	95	61	3	1	94	1	92	6.29e-13	50.8
TTNZ1_195	olaTTNIg22_193	33.684	95	60	2	1	95	2	93	7.55e-13	50.8
TTNZ1_195	olaTTNIg40_194	30.108	93	63	1	1	93	1	91	1.52e-12	50.1
TTNZ1_195	olaTTNIg34_193	27.957	93	65	1	1	93	2	92	1.70e-12	49.7
TTNZ1_195	olaTTNIg110_194	31.183	93	64	0	1	93	1	93	2.88e-12	49.3
TTNZ1_195	olaTTNIg112_198	33.721	86	48	3	11	92	15	95	3.81e-12	48.9
TTNZ1_195	olaTTNIg10_194	32.990	97	58	2	1	94	2	94	7.19e-12	48.1
TTNZ1_195	olaTTNIg6_195	28.421	95	67	1	1	95	1	94	1.11e-11	47.8
TTNZ1_195	olaTTNIg24_194	30.108	93	63	1	1	93	1	91	1.74e-11	47.4
TTNZ1_195	olaTTNIg30_194	30.851	94	62	2	1	93	2	93	2.00e-11	47.0
TTNZ1_195	olaTTNIg116_195	35.000	80	49	2	4	83	6	82	3.98e-11	46.2
TTNZ1_195	olaTTNIg76_192	32.500	80	50	2	15	93	14	90	4.34e-11	46.2
TTNZ1_195	olaTTNIg43_297	35.165	91	55	3	3	92	5	92	5.25e-11	46.2
TTNZ1_195	olaTTNIg117_196	31.522	92	61	1	1	92	2	91	1.03e-10	45.4
TTNZ1_195	olaTTNIg95_197	28.205	78	54	1	8	85	12	87	1.15e-10	45.1
TTNZ1_195	olaTTNIg115_194	31.579	95	63	1	1	95	2	94	1.56e-10	44.7
TTNZ1_195	olaTTNIg29_192	27.957	93	65	1	1	93	1	91	1.65e-10	44.7
TTNZ1_195	olaTTNIg73_197	27.500	80	56	1	8	87	12	89	2.46e-10	44.3
TTNZ1_195	olaTTNIg74_196	25.843	89	65	1	1	88	1	89	3.12e-10	44.3
TTNZ1_195	olaTTNIg69_194	32.558	86	52	2	8	91	11	92	5.17e-10	43.5
TTNZ1_195	olaTTNIg71_194	27.500	80	54	1	13	92	16	91	8.11e-10	43.1
TTNZ1_195	olaTTNIg77_197	34.615	78	47	2	15	92	19	92	8.87e-10	43.1
TTNZ1_195	olaTTNIg64_193	26.437	87	62	1	1	87	1	85	1.22e-09	42.4
TTNZ1_195	olaTTNIg33_195	29.762	84	57	1	9	92	10	91	1.31e-09	42.4
TTNZ1_195	olaTTNIg27_192	31.522	92	61	1	1	92	1	90	1.60e-09	42.4
TTNZ1_195	olaTTNIg72_197	30.380	79	53	1	7	85	11	87	1.91e-09	42.0
TTNZ1_195	olaTTNIg36_194	27.660	94	65	2	1	93	2	93	3.86e-09	41.2
TTNZ1_195	olaTTNIg63_197	30.263	76	51	1	15	90	19	92	3.91e-09	41.2
TTNZ1_195	olaTTNIg89_196	22.826	92	66	2	1	92	7	93	4.01e-09	41.2
TTNZ1_195	olaTTNIg35_193	29.032	93	64	1	1	93	2	92	5.87e-09	40.8
TTNZ1_195	olaTTNIg91_193	23.762	101	57	2	1	92	1	90	5.93e-09	40.8
TTNZ1_195	olaTTNIg99_197	27.397	73	51	1	11	83	14	84	7.26e-09	40.4
TTNZ1_195	olaTTNIg98_196	33.333	81	50	3	15	93	18	96	7.36e-09	40.4
TTNZ1_195	olaTTNIg39_194	29.032	93	63	2	1	92	2	92	8.23e-09	40.4
TTNZ1_195	olaTTNIg67_1104	24.691	81	56	1	9	84	13	93	1.07e-08	40.4
TTNZ1_195	olaTTNIg52_188	30.000	90	54	5	3	90	4	86	1.09e-08	40.0
TTNZ1_195	olaTTNIg101_195	26.966	89	60	2	7	95	10	93	1.13e-08	40.0
TTNZ1_195	olaTTNIg54_189	32.895	76	46	3	3	77	5	76	1.14e-08	40.0
TTNZ1_195	olaTTNIg107_194	28.049	82	55	1	11	92	14	91	1.15e-08	40.0
TTNZ2_194	olaTTNIg2_194	78.723	94	20	0	1	94	1	94	8.13e-53	152
TTNZ2_194	olaTTNIg21_195	36.957	92	58	0	1	92	1	92	1.96e-23	77.8
TTNZ2_194	olaTTNIg3_195	38.462	91	56	0	2	92	2	92	2.16e-23	77.8
TTNZ2_194	olaTTNIg114_192	38.043	92	54	2	2	92	1	90	5.28e-19	66.2
TTNZ2_194	olaTTNIg1_196	42.105	95	53	1	2	94	2	96	8.01e-19	66.2
TTNZ2_194	olaTTNIg110_194	37.634	93	56	2	2	92	1	93	9.93e-18	63.2
TTNZ2_194	olaTTNIg10_194	34.409	93	60	1	2	93	2	94	1.08e-16	60.5
TTNZ2_194	olaTTNIg115_194	34.409	93	61	0	2	94	2	94	6.02e-16	58.5
TTNZ2_194	olaTTNIg24_194	31.868	91	62	0	2	92	1	91	2.19e-15	57.4
TTNZ2_194	olaTTNIg108_193	28.571	91	65	0	2	92	1	91	5.21e-15	56.2
TTNZ2_194	olaTTNIg29_192	32.979	94	57	2	2	92	1	91	2.91e-14	54.3
TTNZ2_194	olaTTNIg6_195	29.787	94	65	1	2	94	1	94	6.03e-14	53.5
TTNZ2_194	olaTTNIg35_193	32.609	92	62	0	1	92	1	92	6.15e-14	53.5
TTNZ2_194	olaTTNIg39_194	30.435	92	63	1	1	91	1	92	9.39e-14	53.1
TTNZ2_194	olaTTNIg76_192	27.381	84	61	0	9	92	7	90	1.74e-13	52.4
TTNZ2_194	olaTTNIg9_193	34.066	91	59	1	2	92	1	90	1.81e-13	52.4
TTNZ2_194	olaTTNIg30_194	31.183	93	63	1	1	92	1	93	2.46e-13	52.0
TTNZ2_194	olaTTNIg5_198	29.032	93	65	1	1	92	1	93	2.99e-13	52.0
TTNZ2_194	olaTTNIg23_194	30.108	93	65	0	2	94	1	93	7.98e-13	50.8
TTNZ2_194	olaTTNIg74_196	34.177	79	50	1	11	87	11	89	1.28e-12	50.1
TTNZ2_194	olaTTNIg88_193	27.778	90	65	0	2	91	1	90	1.91e-12	49.7
TTNZ2_194	olaTTNIg117_196	27.778	90	65	0	2	91	2	91	2.85e-12	49.3
TTNZ2_194	olaTTNIg98_196	28.090	89	61	1	1	89	6	91	5.32e-12	48.5
TTNZ2_194	olaTTNIg8_195	30.526	95	64	1	2	94	1	95	6.53e-12	48.5
TTNZ2_194	olaTTNIg36_194	30.435	92	63	1	2	92	2	93	8.19e-12	48.1
TTNZ2_194	olaTTNIg91_193	27.778	90	65	0	2	91	1	90	1.06e-11	47.8
TTNZ2_194	olaTTNIg107_194	32.099	81	53	1	13	93	15	93	1.21e-11	47.8
TTNZ2_194	olaTTNIg73_197	31.461	89	58	1	1	86	1	89	1.48e-11	47.4
TTNZ2_194	olaTTNIg22_193	34.043	94	61	1	1	94	1	93	1.82e-11	47.4
TTNZ2_194	olaTTNIg25_194	31.522	92	62	1	1	91	1	92	2.25e-11	47.0
TTNZ2_194	olaTTNIg113_197	32.979	94	60	1	1	91	1	94	3.04e-11	46.6
TTNZ2_194	olaTTNIg33_195	27.473	91	66	0	1	91	1	91	3.85e-11	46.2
TTNZ2_194	olaTTNIg64_193	26.087	92	68	0	2	93	1	92	5.75e-11	45.8
TTNZ2_194	olaTTNIg87_194	33.803	71	45	1	11	81	13	81	7.59e-11	45.4
TTNZ2_194	olaTTNIg72_197	27.586	87	60	1	1	84	1	87	8.07e-11	45.4
TTNZ2_194	olaTTNIg101_195	31.034	87	57	2	6	92	8	91	8.82e-11	45.4
TTNZ2_194	olaTTNIg38_193	27.473	91	66	0	1	91	1	91	9.03e-11	45.4
TTNZ2_194	olaTTNIg63_197	30.435	92	61	1	1	89	1	92	1.32e-10	45.1
TTNZ2_194	olaTTNIg40_194	29.670	91	64	0	2	92	1	91	2.47e-10	44.3
TTNZ2_194	olaTTNIg27_192	31.111	90	62	0	2	91	1	90	2.48e-10	44.3
TTNZ2_194	olaTTNIg7_195	28.421	95	66	1	2	94	1	95	2.84e-10	44.3
TTNZ2_194	olaTTNIg81_193	28.395	81	55	1	5	85	7	84	4.81e-10	43.5
TTNZ2_194	olaTTNIg43_297	28.571	91	63	2	4	93	5	94	7.75e-10	43.1
TTNZ2_194	olaTTNIg4_195	26.374	91	65	1	2	90	2	92	8.37e-10	42.7
TTNZ2_194	olaTTNIg66_196	33.333	75	49	1	11	85	14	87	8.91e-10	42.7
TTNZ2_194	olaTTNIg95_197	27.586	87	60	1	1	84	1	87	9.79e-10	42.7
TTNZ2_194	olaTTNIg32_194	29.032	93	65	1	1	92	1	93	1.08e-09	42.7
TTNZ2_194	olaTTNIg50_192	24.731	93	65	2	1	93	1	88	1.36e-09	42.4
TTNZ2_194	olaTTNIg67_1104	25.926	81	53	1	10	83	13	93	1.49e-09	42.4
TTNZ2_194	olaTTNIg77_197	30.120	83	56	1	9	91	12	92	2.20e-09	42.0
TTNZ3_195	olaTTNIg3_195	70.213	94	28	0	2	95	2	95	1.27e-51	149
TTNZ3_195	olaTTNIg2_194	41.304	92	54	0	1	92	1	92	3.03e-23	77.4
TTNZ3_195	olaTTNIg21_195	32.632	95	64	0	1	95	1	95	1.08e-17	63.2
TTNZ3_195	olaTTNIg1_196	37.634	93	54	2	2	91	2	93	2.39e-17	62.4
TTNZ3_195	olaTTNIg40_194	35.227	88	57	0	8	95	7	94	3.02e-17	62.0
TTNZ3_195	olaTTNIg39_194	35.000	80	50	1	16	95	17	94	1.39e-16	60.5
TTNZ3_195	olaTTNIg5_198	31.579	95	64	1	1	94	1	95	2.08e-16	60.1
TTNZ3_195	olaTTNIg110_194	33.684	95	59	2	2	93	1	94	2.53e-15	57.0
TTNZ3_195	olaTTNIg108_193	29.032	93	66	0	2	94	1	93	2.58e-15	57.0
TTNZ3_195	olaTTNIg36_194	32.609	92	61	1	2	92	2	93	5.95e-15	56.2
TTNZ3_195	olaTTNIg32_194	30.108	93	64	1	1	92	1	93	1.91e-14	55.1
TTNZ3_195	olaTTNIg30_194	31.183	93	63	1	1	92	1	93	2.11e-14	54.7
TTNZ3_195	olaTTNIg89_196	27.027	74	54	0	9	82	11	84	3.09e-14	54.3
TTNZ3_195	olaTTNIg95_197	28.723	94	62	2	1	89	1	94	3.27e-14	54.3
TTNZ3_195	olaTTNIg83_195	26.829	82	59	1	1	81	1	82	7.91e-14	53.1
TTNZ3_195	olaTTNIg9_193	29.787	94	65	1	2	95	1	93	8.24e-14	53.1
TTNZ3_195	olaTTNIg34_193	30.769	91	63	0	2	92	2	92	8.51e-14	53.1
TTNZ3_195	olaTTNIg29_192	30.851	94	63	1	2	95	1	92	1.01e-13	53.1
TTNZ3_195	olaTTNIg4_195	32.911	79	51	1	13	89	13	91	5.02e-13	51.2
TTNZ3_195	olaTTNIg101_195	31.765	85	57	1	8	92	10	93	5.18e-13	51.2
TTNZ3_195	olaTTNIg22_193	30.769	91	62	1	1	91	1	90	5.35e-13	51.2
TTNZ3_195	olaTTNIg24_194	28.723	94	67	0	2	95	1	94	1.01e-12	50.4
TTNZ3_195	olaTTNIg23_194	27.660	94	68	0	2	95	1	94	1.16e-12	50.4
TTNZ3_195	olaTTNIg74_196	30.108	93	62	2	2	91	1	93	1.77e-12	50.1
TTNZ3_195	olaTTNIg10_194	29.348	92	64	1	2	92	2	93	1.89e-12	49.7
TTNZ3_195	olaTTNIg41_196	31.034	87	59	1	10	95	10	96	2.58e-12	49.3
TTNZ3_195	olaTTNIg7_195	29.787	94	64	1	2	93	1	94	4.78e-12	48.9
TTNZ3_195	olaTTNIg112_198	32.941	85	56	1	8	91	11	95	4.88e-12	48.9
TTNZ3_195	olaTTNIg38_193	24.176	91	69	0	1	91	1	91	4.94e-12	48.5
TTNZ3_195	olaTTNIg94_193	26.250	80	59	0	12	91	11	90	1.58e-11	47.4
TTNZ3_195	olaTTNIg103_196	30.952	84	56	1	1	82	1	84	2.32e-11	47.0
