A2/197	A2/1-97	100.000	97	0	0	1	97	1	97	2.62e-72	201
A2/197	A44/1-97	47.917	96	50	0	2	97	2	97	1.37e-33	103
A2/197	A150/1-96	43.750	96	53	1	2	97	2	96	1.96e-26	85.9
A2/197	A23/1-98	40.816	98	57	1	1	97	1	98	1.49e-25	83.6
A2/197	A77/1-97	41.667	96	56	0	2	97	2	97	1.01e-24	81.6
A2/197	A88/1-97	40.217	92	55	0	2	93	2	93	3.42e-24	80.1
A2/197	A66/1-97	41.667	96	56	0	2	97	2	97	8.63e-24	79.3
A2/197	A30/1-97	40.625	96	57	0	2	97	2	97	1.35e-23	78.6
A2/197	A143/1-97	40.625	96	57	0	2	97	2	97	1.89e-23	78.2
A2/197	A16/1-97	40.206	97	58	0	1	97	1	97	2.43e-23	78.2
A2/197	A37/1-96	39.362	94	56	1	2	95	2	94	3.19e-23	77.8
A2/197	A105/1-97	43.158	95	52	2	2	95	2	95	1.29e-22	76.3
A2/197	A132/1-97	36.458	96	61	0	2	97	2	97	1.38e-22	76.3
A2/197	A121/1-97	40.217	92	55	0	2	93	2	93	2.37e-22	75.5
A2/197	A55/1-97	40.000	95	57	0	2	96	2	96	2.48e-22	75.5
A2/197	A154/1-97	34.375	96	63	0	2	97	2	97	1.78e-21	73.2
A2/197	A84/1-97	41.237	97	55	2	2	97	2	97	2.38e-21	73.2
A2/197	A130/1-99	41.837	98	55	2	2	97	2	99	3.20e-21	72.8
A2/197	A99/1-97	37.500	96	60	0	2	97	2	97	4.29e-21	72.4
A2/197	A95/1-97	41.237	97	55	2	2	97	2	97	6.21e-21	72.0
A2/197	A40/1-96	41.053	95	55	1	2	96	2	95	6.56e-21	72.0
A2/197	A157/1-97	38.824	85	52	0	4	88	5	89	1.08e-20	71.2
A2/197	A12/1-98	37.755	98	58	2	2	97	2	98	2.42e-20	70.5
A2/197	A19/1-97	38.824	85	52	0	4	88	5	89	1.31e-19	68.6
A2/197	A62/1-96	38.636	88	54	0	1	88	1	88	1.87e-19	68.2
A2/197	A73/1-97	40.000	95	55	2	2	95	2	95	3.63e-19	67.4
A2/197	A86/1-99	37.755	98	59	1	2	97	2	99	4.81e-19	67.0
A2/197	A122/1-96	37.500	96	59	1	2	97	2	96	8.37e-19	66.6
A2/197	A41/1-98	37.113	97	60	1	2	97	2	98	9.85e-19	66.2
A2/197	A24/1-98	38.384	99	58	2	1	97	1	98	1.21e-18	66.2
A2/197	A17/1-103	37.143	105	54	2	2	97	2	103	1.55e-18	65.9
A2/197	A108/1-99	37.755	98	59	1	2	97	2	99	1.70e-18	65.9
A2/197	A33/1-97	34.021	97	62	2	1	96	1	96	4.46e-18	64.7
A2/197	A110/1-97	33.696	92	61	0	2	93	2	93	4.70e-18	64.7
A2/197	A35/1-99	39.796	98	57	1	2	97	2	99	6.95e-18	64.3
A2/197	A139/1-97	39.326	89	53	1	8	96	9	96	7.11e-18	64.3
A2/197	A167/1-98	40.476	84	49	1	11	93	11	94	8.83e-18	63.9
