TTNZ1_195	TTNZ1_195	100.000	95	0	0	1	95	1	95	6.17e-68	190
TTNZ1_195	TTNZ3_195	37.634	93	56	1	1	93	2	92	8.37e-21	71.6
TTNZ1_195	TTNZ2_194	43.158	95	52	1	1	95	2	94	9.00e-21	71.2
TTNZ1_195	TTNI16_194	40.625	96	49	2	1	92	1	92	3.79e-20	69.7
TTNZ1_195	TTNZ5_193	34.783	92	57	2	3	93	4	93	4.89e-19	67.0
TTNZ1_195	TTNI44_193	34.409	93	59	1	1	93	2	92	8.29e-17	61.2
TTNZ1_195	TTNI65_193	31.915	94	62	1	1	94	2	93	1.44e-16	60.8
TTNZ1_195	TTNI42_194	40.426	94	53	2	1	93	2	93	3.72e-16	59.7
TTNZ1_195	TTNI32_193	35.484	93	58	1	1	93	2	92	4.97e-16	59.3
TTNZ1_195	TTNI76_193	38.043	92	55	1	1	92	2	91	6.59e-16	58.9
TTNZ1_195	TTNI34_193	34.409	93	59	1	1	93	2	92	9.13e-16	58.5
TTNZ1_195	TTNI77_193	35.484	93	58	1	1	93	2	92	2.91e-15	57.4
TTNZ1_195	TTNZ7_195	27.368	95	69	0	1	95	1	95	6.05e-15	56.6
TTNZ1_195	TTNI72_193	33.333	93	60	1	1	93	2	92	8.71e-15	56.2
TTNZ1_195	TTNZ6_195	36.170	94	59	1	1	94	1	93	1.06e-14	55.8
TTNZ1_195	TTNA168_194	33.333	93	62	0	1	93	1	93	1.82e-14	55.5
TTNZ1_195	TTNI25_195	32.632	95	63	1	1	95	2	95	2.15e-14	55.1
TTNZ1_195	TTNI40_193	33.333	93	60	1	1	93	2	92	2.39e-14	55.1
TTNZ1_195	TTNI58_194	36.842	95	57	2	1	94	2	94	3.10e-14	54.7
TTNZ1_195	TTNI30_194	30.851	94	62	2	1	93	2	93	4.83e-14	54.3
TTNZ1_195	TTNM5_194	35.802	81	49	2	3	83	5	82	1.10e-13	53.5
TTNZ1_195	TTNI79_193	33.333	93	60	1	1	93	2	92	1.29e-13	53.1
TTNZ1_195	TTNI73_193	33.333	96	58	2	1	94	2	93	2.50e-13	52.4
TTNZ1_195	TTNI53_193	32.258	93	61	1	1	93	2	92	4.28e-13	52.0
TTNZ1_195	TTNI28_193	33.696	92	59	1	1	92	2	91	7.04e-13	51.2
TTNZ1_195	TTNI63_193	37.895	95	53	2	1	93	2	92	7.20e-13	51.2
TTNZ1_195	TTNI1_194	34.021	97	57	2	1	94	2	94	9.53e-13	50.8
TTNZ1_195	TTNI14_192	35.789	95	55	3	1	93	2	92	1.05e-12	50.8
TTNZ1_195	TTNA127_195	31.111	90	57	2	1	87	1	88	2.07e-12	50.1
TTNZ1_195	TTNZ9_193	31.395	86	56	1	8	93	8	90	2.86e-12	49.7
TTNZ1_195	TTNI66_193	31.522	92	61	1	1	92	2	91	3.48e-12	49.3
TTNZ1_195	TTNM9_196	35.870	92	57	1	1	92	2	91	3.52e-12	49.7
TTNZ1_195	TTNI56_193	31.183	93	62	1	1	93	2	92	3.55e-12	49.3
TTNZ1_195	TTNI45_193	34.118	85	54	1	8	92	9	91	4.81e-12	49.3
TTNZ1_195	TTNI71_193	31.868	91	60	1	2	92	3	91	5.02e-12	48.9
TTNZ1_195	TTNI62_193	30.108	93	63	1	1	93	2	92	5.02e-12	48.9
TTNZ1_195	TTNA46_192	32.258	93	58	3	1	92	2	90	6.86e-12	48.5
TTNZ1_195	TTNI57_193	32.632	95	58	2	1	93	2	92	7.89e-12	48.5
TTNZ1_195	TTNA50_196	28.916	83	57	1	10	92	14	94	1.00e-11	48.5
TTNZ1_195	TTNA1_193	29.474	95	59	2	1	92	2	91	1.00e-11	48.1
TTNZ1_195	TTNI80_194	36.667	90	56	1	3	92	4	92	1.08e-11	48.1
TTNZ1_195	TTNM3_193	32.632	95	59	3	1	93	1	92	1.30e-11	48.1
TTNZ1_195	TTNI51_193	29.730	74	50	1	15	88	16	87	1.40e-11	47.8
TTNZ1_195	TTNI38_193	28.723	94	63	3	1	93	2	92	2.04e-11	47.4
TTNZ1_195	TTNM2_195	32.258	93	62	1	1	92	1	93	2.22e-11	47.4
TTNZ1_195	TTNA164_192	28.421	95	64	2	1	94	1	92	2.94e-11	47.0
TTNZ1_195	TTNA138_196	30.337	89	58	2	7	95	11	95	5.41e-11	46.6
TTNZ1_195	TTNA39_196	28.916	83	58	1	1	82	2	84	6.49e-11	46.2
TTNZ1_195	TTNI60_194	32.258	93	60	2	1	92	2	92	1.66e-10	45.1
TTNZ1_195	TTNI39_193	29.670	91	62	1	2	92	3	91	1.81e-10	45.1
TTNZ1_195	TTNA94_195	30.667	75	50	1	8	82	11	83	1.82e-10	45.1
TTNZ1_195	TTNA83_196	28.235	85	59	1	8	92	12	94	1.84e-10	45.1
TTNZ1_195	TTNI67_193	28.421	95	62	2	1	93	2	92	2.39e-10	44.7
TTNZ1_195	TTNI83_193	35.870	92	53	4	3	92	4	91	2.63e-10	44.7
TTNZ1_195	TTNZ4_195	29.474	95	65	2	1	94	2	95	3.32e-10	44.3
TTNZ1_195	TTNA105_197	31.507	73	49	1	10	82	14	85	4.14e-10	44.3
TTNZ1_195	TTNA32_196	33.333	87	54	2	7	92	11	94	4.15e-10	44.3
TTNZ1_195	TTNA101_192	27.174	92	65	1	1	92	1	90	5.23e-10	43.9
TTNZ1_195	TTNI70_194	29.032	93	63	2	1	92	2	92	5.99e-10	43.9
TTNZ1_195	TTNA36_196	29.730	74	50	1	15	88	19	90	6.10e-10	43.9
TTNZ1_195	TTNA79_193	27.174	92	65	1	1	92	2	91	7.20e-10	43.5
TTNZ1_195	TTNI75_193	29.787	94	62	2	1	93	2	92	7.36e-10	43.5
TTNZ1_195	TTNM1_192	29.268	82	55	2	14	94	13	92	7.53e-10	43.5
TTNZ1_195	TTNI37_193	23.656	93	69	1	1	93	2	92	7.85e-10	43.5
TTNZ1_195	TTNI15_191	31.111	90	59	2	1	90	2	88	8.13e-10	43.1
TTNZ1_195	TTNI50_194	30.108	93	62	2	1	92	2	92	8.27e-10	43.5
TTNZ1_195	TTNA109_194	35.802	81	47	2	7	86	10	86	8.35e-10	43.5
TTNZ1_195	TTNI59_193	31.183	93	62	1	1	93	2	92	9.31e-10	43.1
TTNZ1_195	TTNI48_194	26.596	94	66	2	1	93	2	93	1.38e-09	42.7
TTNZ1_195	TTNA43_195	35.135	74	45	2	10	83	14	84	1.52e-09	42.7
TTNZ1_195	TTNA15_1104	28.261	92	58	2	8	92	11	101	1.52e-09	42.7
TTNZ1_195	TTNI69_193	26.596	94	67	1	1	94	2	93	1.61e-09	42.7
TTNZ1_195	TTNI82_188	29.167	96	57	4	1	94	2	88	1.92e-09	42.4
TTNZ1_195	TTNI61_193	27.059	85	60	1	8	92	9	91	2.49e-09	42.0
TTNZ1_195	TTNA11_1103	25.316	79	55	1	8	82	13	91	3.27e-09	42.0
TTNZ1_195	TTNA72_196	31.169	77	51	1	8	84	12	86	4.09e-09	41.6
TTNZ1_195	TTNA116_196	30.137	73	49	1	10	82	14	84	5.17e-09	41.2
TTNZ1_195	TTNI68_194	31.915	94	61	2	1	93	2	93	5.48e-09	41.2
TTNZ1_195	TTNM7_192	28.723	94	65	1	1	94	1	92	6.61e-09	40.8
TTNZ1_195	TTNI24_192	23.404	94	70	1	1	94	1	92	7.27e-09	40.8
TTNZ1_195	TTNI46_193	27.660	94	64	3	1	93	2	92	7.49e-09	40.8
TTNZ1_195	TTNI12_187	28.571	91	58	3	3	93	4	87	7.75e-09	40.8
TTNZ1_195	TTNI78_194	24.468	94	68	2	1	93	2	93	1.12e-08	40.4
TTNZ1_195	TTNI74_193	25.556	90	65	1	3	92	4	91	1.24e-08	40.4
TTNZ1_195	TTNA131_197	30.380	79	53	1	9	87	13	89	1.28e-08	40.4
TTNZ1_195	TTNM10_195	26.744	86	63	0	9	94	10	95	1.80e-08	40.0
TTNZ1_195	TTNI31_193	25.806	93	67	1	1	93	2	92	2.13e-08	39.7
TTNZ1_195	TTNI29_193	28.421	95	62	2	1	93	2	92	2.34e-08	39.7
TTNZ1_195	TTNA90_192	28.571	77	53	1	15	91	15	89	2.88e-08	39.3
TTNZ1_195	TTNI2_191	32.979	94	56	5	2	93	3	91	2.98e-08	39.3
TTNZ1_195	TTNI55_193	28.736	87	58	2	1	86	2	85	3.16e-08	39.3
TTNZ1_195	TTNI43_193	24.211	95	66	2	1	93	2	92	4.73e-08	38.9
TTNZ1_195	TTNI52_193	25.806	93	67	1	1	93	2	92	4.88e-08	38.9
TTNZ1_195	TTNA153_193	25.581	86	58	2	8	93	11	90	6.72e-08	38.5
TTNZ1_195	TTNA98_194	27.848	79	53	1	8	86	12	86	6.99e-08	38.5
TTNZ1_195	TTNI97_188	33.333	78	47	3	3	79	4	77	7.35e-08	38.1
TTNZ1_195	TTNA156_195	29.213	89	61	1	4	92	7	93	8.88e-08	38.1
TTNZ1_195	TTNA149_197	26.190	84	58	2	10	93	15	94	9.49e-08	38.1
TTNZ1_195	TTNI33_193	27.273	77	54	1	10	86	11	85	1.07e-07	37.7
TTNZ1_195	TTNI47_193	28.571	77	53	1	16	92	17	91	1.43e-07	37.4
TTNZ1_195	TTNA123_196	27.586	87	61	1	6	92	10	94	1.50e-07	37.4
TTNZ1_195	TTNA18_199	27.907	86	57	1	12	92	12	97	1.74e-07	37.4
