olaTTNIg13_189	TTNI46_193	100	7	0	0	79	85	41	47	9.1	16.2
olaTTNIg8_195	TTNZ8_195	86.316	95	13	0	1	95	1	95	1.22E-63	179
olaTTNIg93_194	TTNI101_193	83.333	6	1	0	67	72	42	47	9.4	16.2
olaTTNIg97_197	TTNI84_196	83.333	6	1	0	70	75	70	75	10	16.2
olaTTNIg111_1101	TTNA169_1100	83	100	17	0	1	100	1	100	1.99E-63	179
olaTTNIg1_196	TTNZ1_195	80	95	19	0	2	96	1	95	8.67E-55	157
olaTTNIg6_195	TTNZ6_195	80	95	19	0	1	95	1	95	3.00E-59	168
olaTTNIg2_194	TTNZ2_194	78.723	94	20	0	1	94	1	94	1.17E-52	152
olaTTNIg9_193	TTNZ9_193	77.419	93	21	0	1	93	1	93	4.67E-53	152
olaTTNIg4_195	TTNZ4_195	76.596	94	22	0	1	94	1	94	5.37E-54	155
olaTTNIg114_192	TTNM3_193	76.344	93	20	1	1	91	1	93	1.69E-53	154
olaTTNIg61_188	TTNI104_188	75.862	87	21	0	2	88	1	87	2.38E-52	150
olaTTNIg19_391	TTNI10_187	75.581	86	21	0	1	86	1	86	1.30E-48	141
olaTTNIg43_297	TTNI83_193	74.725	91	23	0	3	93	2	92	1.74E-48	141
olaTTNIg75_195	TTNA43_195	74.468	94	24	0	1	94	2	95	3.29E-53	153
olaTTNIg84_195	TTNA76_194	74.468	94	24	0	1	94	1	94	3.60E-52	150
olaTTNIg54_189	TTNI97_188	74.419	86	22	0	2	87	1	86	6.20E-47	137
olaTTNIg10_194	TTNI1_194	73.404	94	25	0	1	94	1	94	7.39E-51	147
olaTTNIg113_197	TTNM2_195	72.34	94	26	0	2	95	1	94	1.81E-52	151
olaTTNIg5_198	TTNZ5_193	72.222	90	25	0	4	93	4	93	1.50E-53	154
olaTTNIg93_194	TTNA109_194	72.043	93	26	0	1	93	2	94	1.31E-47	139
olaTTNIg115_194	TTNM4_193	72.043	93	26	0	1	93	1	93	5.35E-49	142
olaTTNIg7_195	TTNZ7_195	71.579	95	27	0	1	95	1	95	2.96E-51	148
olaTTNIg44_197	TTNI84_196	71.579	95	27	0	3	97	1	95	1.14E-51	149
olaTTNIg81_193	TTNM6_194	71.429	7	2	0	35	41	33	39	8.7	16.2
olaTTNIg53_190	TTNI96_188	71.264	87	25	0	4	90	2	88	1.70E-43	128
