TTNI106	olaTTNAIg62/195	63.158	95	34	1	1	94	1	95	6.53e-41	120
TTNI106	olaTTNAIg103/196	43.750	80	44	1	1	79	1	80	9.80e-16	57.4
TTNI106	olaTTNAIg100/196	29.032	93	63	2	1	92	2	92	2.37e-11	46.2
TTNI106	olaTTNAIg111/1101	33.784	74	48	1	20	92	25	98	3.39e-11	45.8
TTNI106	olaTTNAIg104/198	34.848	66	43	0	28	93	31	96	1.49e-10	43.9
TTNI106	olaTTNAIg64/193	29.787	94	64	1	1	94	1	92	1.85e-10	43.5
TTNI106	olaTTNAIg88/193	32.877	73	45	1	20	92	18	86	6.89e-10	42.4
TTNI106	olaTTNAIg69/195	35.000	80	49	2	1	79	2	79	1.61e-09	41.2
TTNI106	olaTTNAIg106/197	30.159	63	43	1	20	81	21	83	2.10e-09	40.8
TTNI106	olaTTNAIg85/193	29.268	82	58	0	12	93	10	91	2.14e-09	40.8
TTNI106	olaTTNAIg63/197	28.788	66	47	0	28	93	30	95	2.46e-09	40.8
TTNI106	olaTTNAIg99/1104	30.645	62	43	0	20	81	21	82	2.79e-09	40.8
TTNI106	olaTTNAIg90/194	29.545	88	60	1	6	93	8	93	2.91e-09	40.4
TTNI106	olaTTNAIg81/193	32.432	74	48	1	20	93	21	92	3.39e-09	40.4
TTNI106	olaTTNAIg82/196	26.374	91	66	1	1	90	1	91	4.48e-09	40.0
TTNI106	olaTTNAIg87/194	29.787	94	63	2	1	93	2	93	4.77e-08	37.4
TTNI106	olaTTNAIg89/196	36.364	66	42	0	28	93	29	94	5.32e-08	37.4
TTNI106	olaTTNAIg79/196	27.500	80	57	1	1	79	1	80	6.37e-08	37.0
TTNI106	olaTTNAIg107/194	31.034	87	58	1	8	94	9	93	7.53e-08	37.0
TTNI106	olaTTNAIg94/193	27.027	74	54	0	20	93	18	91	9.44e-08	36.6
TTNI106	olaTTNAIg75/195	35.366	82	47	4	1	79	1	79	9.76e-08	36.6
TTNI106	olaTTNAIg93/194	28.723	94	64	2	1	93	1	92	1.30e-07	36.2
TTNI106	olaTTNAIg73/196	35.789	95	52	4	3	93	6	95	1.55e-07	36.2
TTNI106	olaTTNAIg109/193	28.788	66	46	1	28	92	25	90	1.60e-07	36.2
TTNI106	olaTTNAIg76/192	34.615	52	34	0	28	79	25	76	1.97e-07	35.8
TTNI106	olaTTNAIg74/193	29.231	65	45	1	28	92	27	90	2.93e-07	35.4
TTNI106	olaTTNAIg96/194	29.787	94	63	2	1	93	1	92	4.17e-07	35.0
TTNI106	olaTTNAIg70/195	21.505	93	72	1	1	93	2	93	5.69e-07	34.7
TTNI106	olaTTNAIg78/195	34.247	73	48	0	20	92	21	93	7.17e-07	34.3
TTNI106	olaTTNAIg68/199	27.000	100	63	3	1	93	1	97	1.30e-06	33.9
TTNI106	olaTTNAIg91/193	24.324	74	56	0	20	93	18	91	4.27e-06	32.3
TTNI106	olaTTNAIg105/194	31.034	58	38	1	22	79	23	78	5.28e-06	32.0
TTNI106	olaTTNAIg83/196	27.500	80	57	1	1	79	1	80	6.91e-06	31.6
TTNI106	olaTTNAIg102/194	30.667	75	50	1	6	80	7	79	1.48e-05	30.8
TTNI106	olaTTNAIg92/197	32.911	79	51	2	2	79	4	81	2.33e-05	30.4
TTNI106	olaTTNAIg86/197	29.231	65	42	1	28	92	30	90	2.76e-05	30.0
